team_id,team_abbr,team_name,player_id,player_name,position,jersey_number,overall,scheme_overall,dev_trait,age,height,weight,years_pro,is_active,is_on_ir,is_practice_squad,injury_type,injury_length,contract_years_left,contract_salary,cap_hit,speed,acceleration,agility,strength,awareness,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,carrying,catching,route_running_short,route_running_mid,route_running_deep,tackling,man_coverage,zone_coverage,block_shedding,power_moves,finesse_moves
775553041,ATL,Falcons,553388449,Nick Cross,SS,20,77,77,0,22,72,212,2,True,False,False,97,0,4,9200000,800000,93,96,87,67,70,26,22,14,12,54,73,20,18,16,75,64,81,51,30,35
775553041,ATL,Falcons,553388296,Taylor Rapp,SS,27,77,77,0,26,72,208,5,True,False,False,97,0,3,6000000,800000,86,88,87,63,78,36,25,18,12,61,75,29,22,17,80,66,76,56,20,49
775553041,ATL,Falcons,553387232,Josh Thompson,SS,22,64,64,0,25,72,194,2,True,False,True,97,0,0,0,0,92,92,89,61,64,23,19,14,11,58,59,36,32,29,50,62,66,53,76,33
775553041,ATL,Falcons,553388706,Ben Coates,TE,88,99,99,3,22,77,245,1,True,False,False,97,0,4,18000000,8500000,86,88,82,84,95,25,18,46,46,89,95,92,90,83,60,53,57,57,44,77
775553041,ATL,Falcons,553387832,Tyler Higbee,TE,89,81,81,1,31,78,255,8,True,False,False,97,0,3,2400000,850000,82,79,81,79,85,26,22,18,16,78,88,75,74,68,34,14,21,32,27,17
775553041,ATL,Falcons,553387491,Irv Smith Jr,TE,82,70,70,0,26,74,240,5,True,False,False,97,0,1,800000,800000,86,83,75,71,67,23,20,15,10,76,80,68,63,56,34,12,14,34,22,10
775553041,ATL,Falcons,553388394,Charlie Kolar,TE,88,66,66,0,25,78,250,2,True,False,True,97,0,0,0,0,83,84,81,68,65,29,15,10,6,72,79,66,62,58,33,12,15,36,76,15
775553041,ATL,Falcons,553387937,Andrew Ogletree,TE,85,65,65,0,26,77,260,2,True,False,True,97,0,0,0,0,82,86,77,74,68,25,15,10,6,74,79,65,60,55,26,10,10,24,68,10
775553041,ATL,Falcons,553387723,Teagan Quitoriano,TE,84,64,64,0,24,78,258,2,True,False,True,97,0,0,0,0,74,74,73,78,63,25,15,10,6,75,76,66,61,52,46,10,12,44,24,32
775553041,ATL,Falcons,553387298,Josh Hines-Allen,WILL,41,86,86,3,27,77,255,5,True,False,False,97,0,4,7000000,2000000,88,89,83,84,96,24,6,6,6,67,74,48,40,36,88,52,62,79,94,91
775553041,ATL,Falcons,553387969,Zaven Collins,WILL,25,77,77,1,25,76,260,3,True,False,False,97,0,6,11300000,800000,86,87,82,76,70,40,40,34,31,56,73,20,10,5,87,62,71,76,26,67
775553041,ATL,Falcons,553386138,Jerry Ricecake,WR,19,99,99,3,22,74,200,1,True,False,False,97,0,5,50000000,20000000,99,99,99,99,99,57,47,42,38,99,99,99,99,99,32,14,19,25,81,10
775553041,ATL,Falcons,553386298,Art Monk,WR,81,97,97,3,23,75,210,1,True,False,False,97,0,4,10000000,4000000,92,91,87,80,97,54,50,46,42,92,98,99,97,90,79,60,64,65,31,65
775553041,ATL,Falcons,553388007,Wayne Chrebet,WR,80,90,90,2,22,70,188,1,True,False,False,97,0,1,1550000,1750000,87,90,90,64,94,20,18,16,14,86,90,93,91,78,48,42,45,36,26,28
775553041,ATL,Falcons,553388780,Jordan Shipley,WR,84,84,84,1,20,72,188,1,True,False,False,97,0,3,2850000,1000000,85,87,88,65,85,10,10,10,10,87,89,91,86,82,10,10,15,20,15,15
775553041,ATL,Falcons,553387712,Jamal Agnew,WR,85,76,76,1,29,70,190,7,True,False,False,97,0,1,800000,800000,92,92,89,60,77,49,40,35,30,73,82,77,74,76,63,64,62,56,37,32
775553041,ATL,Falcons,553387088,Jalen Virgil,WR,29,62,62,0,26,73,210,2,True,False,True,97,0,0,0,0,94,92,81,65,46,24,21,18,16,75,73,59,61,60,32,16,18,28,21,11
775553043,NYG,Giants,553386143,Mike Webster,C,52,98,98,3,22,74,255,1,True,False,False,97,0,2,9000000,7500000,72,79,77,97,99,12,10,9,8,30,30,10,9,5,31,8,9,23,25,12
775553043,NYG,Giants,553388599,Michael Deiter,C,60,67,67,0,27,78,315,5,True,False,False,97,0,1,800000,800000,69,67,56,86,78,22,6,6,6,40,30,16,12,10,38,15,20,35,21,16
775553043,NYG,Giants,553387968,Darrell Green,CB,28,97,97,3,22,69,184,1,True,False,False,97,0,4,24000000,12000000,96,92,96,60,95,21,6,6,6,72,72,60,55,50,82,95,94,60,40,45
775553043,NYG,Giants,553387404,Antonio Cromartie,CB,31,93,93,2,22,74,210,1,True,False,False,97,0,2,6000000,5000000,91,89,88,78,92,20,18,16,14,85,80,76,74,70,81,92,92,72,56,60
775553043,NYG,Giants,553387989,Derek Stingley Jr,CB,34,88,88,1,23,72,190,2,False,False,False,6,7,4,6200000,1750000,93,93,94,58,85,36,26,21,18,63,82,45,35,30,63,88,91,49,79,44
775553043,NYG,Giants,553387403,Cooper DeJean,CB,25,80,80,1,21,72,202,0,True,False,False,97,0,2,1600000,850000,92,90,90,65,72,55,57,53,47,70,80,57,56,53,74,79,80,59,28,36
775553043,NYG,Giants,553387689,Ronald Darby,CB,36,76,76,0,30,71,193,9,True,False,False,97,0,1,800000,800000,90,91,86,70,76,26,6,6,6,60,76,20,10,10,59,76,79,54,31,35
775553043,NYG,Giants,553388664,Ja'Sir Taylor,CB,36,68,68,0,25,70,185,2,True,False,True,97,0,0,0,0,92,93,89,53,68,28,6,6,6,60,65,33,23,16,46,67,63,41,21,39
775553043,NYG,Giants,553388822,Aaron Donald,DT,90,99,99,3,23,73,284,1,True,False,False,97,0,5,76760000,15000000,83,90,86,97,99,29,15,10,5,50,43,25,5,5,98,44,46,99,99,99
775553043,NYG,Giants,553387830,Javon Hargrave,DT,98,83,83,1,31,74,305,8,True,False,False,97,0,1,1550000,1750000,75,79,67,87,92,23,6,6,6,30,28,13,5,3,88,18,26,77,23,87
775553043,NYG,Giants,553386232,Eddie Goldman,DT,97,75,75,0,30,75,332,7,True,False,False,97,0,1,7330000,7330000,64,59,61,93,81,21,6,6,6,40,25,15,7,3,82,21,28,74,28,56
775553043,NYG,Giants,553388235,Benito Jones,DT,95,71,71,0,26,73,329,4,True,False,False,97,0,1,800000,800000,70,69,52,85,75,23,6,6,6,25,37,13,5,3,84,20,28,76,29,74
775553043,NYG,Giants,553387808,Neil Farrell,DT,71,64,64,0,25,76,325,2,True,False,True,97,0,0,0,0,59,67,41,82,69,17,6,6,6,32,24,12,7,4,73,10,11,74,74,54
775553043,NYG,Giants,553388278,Keith Byars,FB,35,91,91,1,22,73,230,2,True,False,False,97,0,4,5400000,1500000,90,92,88,80,85,50,55,50,45,88,82,75,72,65,40,48,50,50,40,45
775553043,NYG,Giants,553387367,Larry Wilson,FS,8,99,99,2,22,72,190,1,True,False,False,97,0,5,20000000,6500000,85,82,83,75,95,30,25,20,15,75,80,60,65,60,95,92,97,90,88,85
775553043,NYG,Giants,553388307,K'Von Wallace,FS,24,73,73,0,27,71,205,4,True,False,False,97,0,1,800000,800000,87,91,89,64,74,34,27,21,14,55,62,38,33,25,69,67,71,60,20,48
775553043,NYG,Giants,553387849,Gervarrius Owens,FS,39,64,64,0,24,72,200,1,True,False,True,97,0,0,0,0,87,93,91,61,59,28,6,6,6,60,59,43,42,40,62,60,69,57,30,38
775553043,NYG,Giants,553387509,David Montgomery,HB,33,97,97,3,22,70,220,5,True,False,False,97,0,4,10000000,4000000,96,96,97,74,82,48,47,42,35,91,93,64,56,49,69,57,70,61,70,52
775553043,NYG,Giants,553387300,Kevin Faulk,HB,30,91,91,2,22,68,202,1,True,False,False,97,0,3,4050000,1500000,88,91,92,66,88,24,39,34,29,88,87,84,76,60,50,23,34,38,21,28
775553043,NYG,Giants,553387140,Najee Harris,HB,22,84,84,1,26,73,242,3,True,False,False,97,0,3,2400000,850000,88,91,85,83,86,43,43,37,26,92,71,66,59,51,44,21,26,36,30,21
775553043,NYG,Giants,553387770,Bucky Irving,HB,32,75,75,1,22,70,195,0,True,False,False,97,0,1,800000,800000,87,89,87,65,62,39,31,20,15,94,68,69,64,58,31,15,20,26,27,10
775553043,NYG,Giants,553387913,Ka'imi Fairbairn,K,17,80,80,0,30,72,183,8,True,False,False,97,0,3,2850000,1000000,79,82,64,39,66,39,35,30,25,45,37,15,15,15,35,14,20,13,73,10
775553043,NYG,Giants,553387395,Jack Podlesny,K,16,66,66,0,24,72,194,1,True,False,True,97,0,0,0,0,76,79,64,41,49,32,35,29,23,24,26,10,10,6,26,12,12,19,30,10
775553043,NYG,Giants,553386991,Elvis Dumervil,LEDGE,92,94,94,2,22,71,250,1,True,False,False,97,0,4,18000000,8500000,88,89,86,85,91,20,9,9,9,60,38,15,8,4,95,40,60,93,90,90
775553043,NYG,Giants,553386659,Calijah Kancey,LEDGE,94,80,80,1,23,73,281,1,True,False,False,97,0,3,2400000,850000,83,91,82,84,77,25,6,6,6,43,52,35,28,24,80,19,29,78,75,82
775553043,NYG,Giants,553387612,Isaiah Land,LEDGE,55,63,63,0,24,76,236,1,True,False,True,97,0,0,0,0,85,90,77,69,59,30,17,13,11,47,52,35,29,24,71,40,49,57,26,64
775553043,NYG,Giants,553388953,Adam Timmerman,LG,62,96,96,2,22,76,300,1,True,False,False,97,0,4,7000000,2250000,66,72,68,94,95,11,6,6,6,70,29,15,5,5,37,12,13,29,27,22
775553043,NYG,Giants,553388804,Aaron Stinnie,LG,64,70,70,0,30,75,312,6,True,False,False,97,0,1,800000,800000,71,63,61,83,86,21,6,6,6,20,35,10,5,5,29,12,12,20,75,10
775553043,NYG,Giants,553388984,Rashawn Slater,LT,70,90,90,1,25,76,315,3,True,False,False,97,0,4,7000000,2000000,75,82,68,91,87,10,6,6,6,24,25,12,10,5,35,12,9,25,22,24
775553043,NYG,Giants,553388698,Zach Tom,LT,75,81,81,1,25,76,304,2,True,False,False,97,0,4,4600000,1250000,74,84,73,80,83,19,6,6,6,24,26,15,10,5,28,9,9,28,20,10
775553043,NYG,Giants,553386434,Ryan Shazier,MIKE,50,97,97,3,22,73,237,1,True,False,False,97,0,5,57290000,9000000,93,96,91,75,88,10,6,6,6,48,74,27,15,5,90,82,89,85,64,66
775553043,NYG,Giants,553386988,Bill Romanowski,MIKE,53,89,89,1,21,76,245,1,True,False,False,97,0,3,5250000,2000000,84,82,78,88,86,22,6,6,6,58,68,29,24,18,90,81,79,88,85,80
775553043,NYG,Giants,553386062,Payton Wilson,MIKE,41,76,76,1,24,76,238,0,True,False,False,97,0,1,800000,800000,91,93,87,67,62,29,25,17,18,64,72,34,32,26,86,70,76,64,19,72
775553043,NYG,Giants,553386273,Cam Jones,MIKE,44,64,64,0,24,74,227,1,True,False,True,97,0,0,0,0,85,90,74,65,68,30,19,13,11,52,54,15,5,5,78,52,62,60,80,54
775553043,NYG,Giants,553386131,Chance Campbell,MIKE,45,64,64,0,24,74,232,2,True,False,True,97,0,0,0,0,87,90,76,75,65,20,6,6,6,51,47,15,5,5,75,50,55,62,22,60
775553043,NYG,Giants,553388650,Tom Malone,P,16,85,85,3,21,72,205,1,True,False,False,97,0,2,2300000,1250000,60,63,62,70,78,20,20,20,20,40,25,25,25,25,25,20,20,20,20,20
775553043,NYG,Giants,553388793,Drew Brees,QB,9,99,99,3,23,72,209,1,True,False,False,97,0,5,50000000,10000000,72,76,78,65,99,98,99,97,90,63,70,31,26,15,50,59,67,49,35,44
775553043,NYG,Giants,553388514,Eli Manning,QB,13,95,95,2,21,76,218,1,True,False,False,97,0,3,4050000,1350000,61,63,59,65,95,96,95,94,92,65,78,72,68,72,25,10,16,24,65,10
775553043,NYG,Giants,553386083,Matt Ryan,QB,2,93,93,2,21,75,217,1,True,False,False,97,0,3,4050000,1350000,74,78,76,70,96,91,95,94,92,62,56,20,16,11,20,18,22,18,15,18
775553043,NYG,Giants,553387273,Jay Cutler,QB,6,90,90,1,20,75,231,1,True,False,False,97,0,3,3450000,1250000,76,78,75,68,84,94,91,91,94,63,30,25,25,25,28,18,20,20,20,20
775553043,NYG,Giants,553388432,Roman Reigns,REDGE,99,99,99,3,22,75,287,25,True,False,False,97,0,2,18000000,18000000,99,99,99,99,99,19,6,6,6,35,99,10,3,2,99,68,99,99,35,99
775553043,NYG,Giants,553386087,Sam Williams,REDGE,54,73,73,0,25,76,261,2,True,False,False,97,0,1,800000,800000,89,91,82,77,71,20,6,6,6,35,42,10,7,5,83,30,40,73,24,68
775553043,NYG,Giants,553388467,Marshal Yanda,RG,73,99,99,3,22,75,305,1,True,False,False,97,0,3,13500000,8000000,68,76,72,96,98,10,6,6,6,72,48,36,30,26,36,23,29,27,81,11
775553043,NYG,Giants,553388464,Ja'Tyre Carter,RG,69,67,67,0,25,75,311,2,True,False,False,97,0,1,800000,800000,72,78,56,86,74,12,6,6,6,45,43,32,29,23,35,10,10,39,29,32
775553043,NYG,Giants,553386374,Rayfield Wright,RT,74,93,93,2,22,78,260,1,True,False,False,97,0,2,4000000,3000000,72,74,75,90,94,22,6,6,6,60,60,45,40,35,40,35,38,65,60,55
775553043,NYG,Giants,553388834,Spencer Brown,RT,79,79,79,0,26,80,311,3,True,False,False,97,0,1,800000,800000,74,81,76,91,82,23,6,6,6,50,55,33,14,5,42,12,15,34,34,38
775553043,NYG,Giants,553388518,Whitney Mercilus,SAM,40,90,90,2,20,76,258,1,True,False,False,97,0,4,7800000,2250000,86,88,83,85,92,10,8,7,6,76,68,15,10,6,91,48,57,92,90,88
775553043,NYG,Giants,553387632,Malik Reed,SAM,47,70,70,0,28,74,235,5,True,False,False,97,0,1,800000,800000,79,85,82,74,70,23,6,6,6,38,40,15,5,5,83,47,57,73,40,72
775553043,NYG,Giants,553387831,Talanoa Hufanga,SS,29,89,89,1,24,72,200,3,True,False,False,97,0,2,3900000,2250000,90,89,86,58,88,38,35,32,30,61,76,35,31,26,81,76,89,62,30,52
775553043,NYG,Giants,553389023,Brady Breeze,SS,39,65,65,0,26,72,200,3,True,False,False,97,0,1,1100000,1100000,87,87,83,66,63,25,6,6,6,60,60,30,28,26,67,57,62,52,23,37
775553043,NYG,Giants,553386919,Todd Heap,TE,86,93,93,2,22,77,252,1,True,False,False,97,0,2,3800000,2250000,85,86,82,78,92,12,10,8,6,84,92,88,88,80,31,21,20,27,31,10
775553043,NYG,Giants,553389121,Brock Bowers,TE,89,81,81,1,21,75,243,0,True,False,False,97,0,2,1900000,1000000,89,91,86,75,74,36,15,10,6,73,87,72,72,64,49,23,29,46,94,31
775553043,NYG,Giants,553388880,Jared Wiley,TE,12,72,72,0,23,78,249,0,True,False,False,97,0,1,800000,800000,85,89,77,75,63,24,15,10,6,75,82,69,67,61,39,16,22,33,18,10
775553043,NYG,Giants,553385985,Jaheim Bell,TE,88,65,65,0,23,74,241,0,True,False,True,97,0,0,0,0,85,91,81,70,54,20,15,10,11,73,78,66,61,60,33,10,15,33,31,10
775553043,NYG,Giants,553387393,Thaddeus Moss,TE,86,58,58,3,22,74,238,2,True,False,True,97,0,0,0,0,69,72,64,65,58,27,29,14,12,73,73,64,66,73,54,15,13,43,95,16
775553043,NYG,Giants,553387547,Jahlani Tavai,WILL,48,86,86,1,27,74,246,5,True,False,False,97,0,2,3500000,2000000,85,86,79,78,87,25,6,6,6,54,69,34,24,17,90,70,84,77,21,51
775553043,NYG,Giants,553386166,Baron Browning,WILL,5,76,76,1,25,75,240,3,True,False,False,97,0,1,800000,800000,87,92,85,75,77,31,21,11,11,49,50,17,8,5,82,61,58,77,31,70
775553043,NYG,Giants,553387282,Mohamed Kamara,WILL,50,65,65,0,24,73,248,0,True,False,True,97,0,0,0,0,87,91,72,73,70,25,10,8,6,30,25,10,6,5,76,41,46,70,28,71
775553043,NYG,Giants,553386415,Sterling Sharpe,WR,84,99,99,3,24,72,207,1,True,False,False,97,0,3,15000000,10000000,98,94,92,78,94,25,22,20,18,87,99,98,98,97,60,9,8,37,40,35
775553043,NYG,Giants,553386404,Brandon Aiyuk,WR,11,93,93,2,21,72,200,1,True,False,False,97,0,6,94420000,2500000,91,93,93,65,95,33,25,20,15,73,98,92,91,86,49,48,53,50,81,34
775553043,NYG,Giants,553387255,Ed McCaffrey,WR,81,92,92,3,21,77,215,1,True,False,False,97,0,3,4650000,1750000,84,87,88,78,97,30,11,11,11,90,96,96,96,91,62,47,50,62,30,47
775553043,NYG,Giants,553387436,Michael Thomas,WR,82,87,87,1,31,75,212,8,True,False,False,97,0,1,800000,800000,86,89,87,77,80,24,15,10,6,79,99,88,86,82,27,16,18,22,71,11
775553043,NYG,Giants,553387108,Russell Gage Jr,WR,3,75,75,1,28,72,185,6,True,False,False,97,0,1,800000,800000,89,91,84,60,78,59,43,38,41,71,86,79,77,75,58,10,15,58,32,10
775553043,NYG,Giants,553387153,Velus Jones Jr,WR,84,69,69,0,27,72,200,2,True,False,True,97,0,0,0,0,94,95,80,64,69,28,20,15,10,70,78,71,68,72,21,11,16,21,75,10
775553043,NYG,Giants,553387145,Justin Shorter,WR,18,67,67,0,24,76,223,1,True,False,True,97,0,0,0,0,88,89,77,69,75,34,15,10,6,72,83,72,71,70,39,21,27,38,20,10
775553045,JAX,Jaguars,553385989,**** ########,C,59,91,91,2,22,74,295,1,True,False,False,97,0,4,7800000,2250000,60,65,72,89,90,24,6,6,6,25,29,13,5,5,32,12,14,40,78,85
775553045,JAX,Jaguars,553386006,Coleman Shelton,C,65,71,71,0,29,76,299,5,True,False,False,97,0,1,800000,800000,73,71,65,83,80,26,6,6,6,39,31,10,5,5,33,12,12,10,22,10
775553045,JAX,Jaguars,553385990,Jovaughn Gwyn,C,69,62,62,0,25,74,301,1,True,False,True,97,0,0,0,0,68,77,57,89,71,19,7,6,5,30,26,12,8,5,40,12,11,30,70,33
775553045,JAX,Jaguars,553386588,Nick Samac,C,61,62,62,0,23,76,307,0,True,False,True,97,0,0,0,0,65,72,64,84,70,24,21,14,15,35,24,10,5,5,42,14,18,34,26,31
775553045,JAX,Jaguars,553388264,Mark Haynes,CB,36,95,95,2,21,74,195,1,True,False,False,97,0,3,15000000,10000000,94,93,90,74,88,42,38,34,30,63,73,55,52,49,82,96,88,78,54,63
775553045,JAX,Jaguars,553387703,Ray Crockett,CB,21,91,91,1,22,71,185,1,True,False,False,97,0,4,6200000,1750000,88,87,85,80,90,35,30,30,30,60,65,55,55,55,88,90,88,88,75,80
775553045,JAX,Jaguars,553388182,Jaylen Watson,CB,35,76,76,0,25,74,197,2,True,False,False,97,0,1,800000,800000,89,92,82,66,76,25,17,14,12,59,64,39,36,32,58,78,78,55,39,41
775553045,JAX,Jaguars,553387901,David Long Jr,CB,24,73,73,0,26,71,196,5,True,False,False,97,0,1,800000,800000,90,91,92,61,71,22,6,6,6,65,68,35,28,22,52,74,73,48,78,32
775553045,JAX,Jaguars,553389134,Jarvis Brownlee Jr,CB,29,71,71,0,23,70,194,0,True,False,False,97,0,1,1030000,1030000,89,88,85,63,65,31,29,24,19,55,73,39,34,30,72,71,76,51,33,40
775553045,JAX,Jaguars,553388047,Kris Abrams-Draine,CB,31,69,69,0,22,71,179,0,True,False,True,97,0,0,0,0,91,92,91,40,59,31,14,12,10,57,74,33,23,16,66,73,71,41,0,33
775553045,JAX,Jaguars,553388245,Eric Garror,CB,33,68,68,0,24,68,174,1,True,False,True,97,0,0,0,0,87,93,84,52,71,35,7,6,5,63,69,22,12,10,49,67,72,40,28,32
775553045,JAX,Jaguars,553387027,Paul Soliai,DT,96,93,93,1,22,76,344,1,True,False,False,97,0,2,3800000,2250000,75,70,68,95,93,10,6,6,6,50,40,20,15,10,93,25,27,93,91,90
775553045,JAX,Jaguars,553386674,Jeremiah Ratliff,DT,98,86,86,1,21,77,320,1,True,False,False,97,0,3,5250000,2000000,81,79,78,86,89,13,26,24,20,45,24,7,8,8,86,30,14,86,88,87
775553045,JAX,Jaguars,553387566,Tershawn Wharton,DT,93,70,70,0,26,73,280,4,True,False,False,97,0,1,800000,800000,79,84,72,85,69,25,6,6,6,27,36,10,5,3,79,19,29,70,22,73
775553045,JAX,Jaguars,553388403,Tom Rathman,FB,44,99,99,2,21,74,238,1,True,False,False,97,0,1,1550000,1750000,83,84,78,86,91,10,10,6,6,91,64,59,52,50,35,12,15,15,22,15
775553045,JAX,Jaguars,553387902,Reshad Jones,FS,20,97,97,2,22,73,215,1,True,False,False,97,0,2,4000000,3000000,88,87,86,85,93,25,15,10,10,70,75,70,70,65,92,90,92,88,85,88
775553045,JAX,Jaguars,553388758,Calen Bullock,FS,41,81,81,1,21,74,188,0,True,False,False,97,0,1,800000,800000,90,92,88,54,74,35,15,10,6,64,78,37,27,20,79,70,86,54,87,35
775553045,JAX,Jaguars,553387908,Keidron Smith,FS,43,64,64,0,24,74,201,1,True,False,True,97,0,0,0,0,86,86,77,62,65,23,15,10,10,59,72,20,16,11,69,59,68,62,73,41
775553045,JAX,Jaguars,553388230,Curtis Martin,HB,28,99,99,3,22,71,210,1,True,False,False,97,0,2,6000000,5000000,91,93,93,78,96,28,24,22,18,97,78,70,64,58,54,48,52,42,40,38
775553045,JAX,Jaguars,553386458,Terrell Davis,HB,30,92,92,3,24,70,220,3,True,False,False,97,0,4,5400000,1500000,88,90,86,88,95,32,10,10,10,94,83,72,67,60,65,15,20,80,21,10
775553045,JAX,Jaguars,553386150,Deuce McAllister,HB,26,90,90,2,22,73,232,1,True,False,False,97,0,2,1900000,1000000,89,88,84,88,88,36,34,26,21,92,74,66,62,54,57,33,38,55,72,34
775553045,JAX,Jaguars,553389098,Jonathon Brooks,HB,27,80,80,1,21,72,216,0,True,False,False,97,0,1,800000,800000,90,91,90,70,77,23,20,15,10,92,65,65,58,51,38,23,30,35,24,10
775553045,JAX,Jaguars,553387553,Jason Hanson,K,4,96,96,2,26,74,190,1,True,False,False,97,0,4,5400000,1500000,65,70,68,58,94,12,10,10,10,40,22,15,10,10,62,61,65,53,69,41
775553045,JAX,Jaguars,553386684,DeMarcus Lawrence,LEDGE,90,92,92,2,21,75,265,1,True,False,False,97,0,4,10000000,4000000,83,84,78,88,94,25,6,6,6,42,33,15,8,4,91,39,50,95,75,87
775553045,JAX,Jaguars,553388248,Jermaine Johnson II,LEDGE,91,78,78,1,25,77,262,2,True,False,False,97,0,3,2400000,850000,85,88,83,82,77,21,6,6,6,44,48,19,12,9,87,32,43,78,33,76
775553045,JAX,Jaguars,553387984,Mason McCormick,LG,70,74,74,1,24,77,315,0,True,False,False,97,0,3,9670000,800000,70,79,61,90,68,28,9,7,6,20,26,10,7,5,37,10,10,35,83,20
775553045,JAX,Jaguars,553388832,Josh Sills,LG,60,61,61,0,26,78,325,2,True,False,False,97,0,1,1030000,1030000,64,66,64,78,63,25,5,5,5,40,35,22,16,14,25,11,11,33,79,23
775553045,JAX,Jaguars,553388347,Trent Williams,LT,71,98,98,2,21,77,320,1,True,False,False,97,0,3,13500000,8000000,77,75,72,98,93,12,6,6,6,40,20,15,5,5,39,10,14,32,18,10
775553045,JAX,Jaguars,553388762,Andre Dillard,LT,75,70,70,0,28,77,315,5,True,False,False,97,0,1,800000,800000,73,79,70,86,81,30,6,6,6,38,22,15,5,5,36,13,15,35,27,15
775553045,JAX,Jaguars,553386610,Sean Lee,MIKE,50,97,97,2,21,75,245,1,True,False,False,97,0,5,54840000,9000000,87,90,88,82,96,30,6,6,6,65,55,50,50,50,95,78,80,90,88,85
775553045,JAX,Jaguars,553387143,AJ Edds,MIKE,52,85,85,0,22,73,233,1,True,False,False,97,0,2,1600000,850000,80,82,78,75,92,17,6,6,6,48,55,28,18,10,88,75,81,75,64,69
775553045,JAX,Jaguars,553389070,Jordyn Brooks,MIKE,55,77,77,1,26,72,240,4,True,False,False,97,0,1,800000,800000,88,87,86,73,83,25,6,6,6,56,56,15,5,5,84,53,59,70,76,59
775553045,JAX,Jaguars,553386069,Zaire Barnes,MIKE,53,66,66,0,24,73,232,1,True,False,True,97,0,0,0,0,88,91,83,67,59,28,24,22,18,56,60,37,31,24,78,67,65,62,85,58
775553045,JAX,Jaguars,553388475,Mitch Wishnowsky,P,3,79,79,0,32,74,220,5,True,False,False,97,0,3,2850000,1000000,84,87,71,56,64,34,30,30,25,50,33,15,15,15,52,10,27,23,22,10
775553045,JAX,Jaguars,553388776,George Blanda,QB,16,99,99,3,22,74,215,1,True,False,False,97,0,5,50000000,20000000,62,64,65,73,99,99,96,94,93,63,34,22,18,15,31,13,12,24,22,10
775553045,JAX,Jaguars,553386701,Jared Goff,QB,12,93,93,1,23,76,223,1,True,False,False,97,0,3,4050000,1500000,78,81,74,64,81,97,97,94,95,58,24,18,17,15,27,12,18,21,22,9
775553045,JAX,Jaguars,553388800,Tony Romo,QB,9,93,93,2,21,74,220,1,True,False,False,97,0,3,4050000,1350000,75,76,78,65,92,93,95,94,90,70,50,40,35,30,40,40,40,30,30,40
775553045,JAX,Jaguars,553387510,Derek Carr,QB,6,75,75,1,33,75,215,10,True,False,False,97,0,1,800000,800000,83,84,78,61,72,91,88,82,82,58,33,15,14,12,18,12,15,18,32,10
775553045,JAX,Jaguars,553388796,Joe Klecko,REDGE,73,95,95,3,22,75,265,1,True,False,False,97,0,4,24000000,12000000,76,82,70,96,96,14,10,8,6,72,58,36,32,30,95,36,40,96,98,86
775553045,JAX,Jaguars,553386512,Ed Too Tall Jones,REDGE,92,90,90,1,22,81,270,1,True,False,False,97,0,3,3450000,1250000,82,78,75,90,94,12,6,6,6,55,40,20,15,10,88,30,35,95,96,76
775553045,JAX,Jaguars,553386040,Logan Lee,REDGE,74,67,67,0,24,77,286,0,True,False,True,97,0,0,0,0,71,73,78,83,70,23,6,6,6,38,40,12,7,3,81,17,26,72,22,68
775553045,JAX,Jaguars,553387746,Quinn Meinerz,RG,77,88,88,1,25,75,320,3,True,False,False,97,0,2,3900000,2250000,73,77,66,93,87,21,6,6,6,22,25,15,7,3,32,12,17,33,72,27
775553045,JAX,Jaguars,553387797,O'Cyrus Torrence,RG,72,72,72,1,24,77,347,1,True,False,False,97,0,1,800000,800000,61,68,50,91,72,21,7,6,5,34,25,10,7,5,35,7,8,39,20,10
775553045,JAX,Jaguars,553385992,Trent Brown,RT,78,95,95,1,20,80,370,1,True,False,False,97,0,4,7000000,2000000,70,60,54,91,97,25,6,6,6,32,35,12,5,5,40,12,15,31,32,10
775553045,JAX,Jaguars,553387616,Colby Sorsdal,RT,74,65,65,0,24,78,304,1,True,False,False,97,0,1,800000,800000,67,66,59,80,72,10,6,6,6,41,34,15,10,5,31,11,12,25,21,10
775553045,JAX,Jaguars,553387026,Bruce Irvin,SAM,57,99,99,3,22,75,258,12,True,False,False,97,0,4,18000000,8500000,99,99,80,80,87,25,6,6,6,63,99,39,28,21,99,47,99,93,26,90
775553045,JAX,Jaguars,553386508,Josh Uche,SAM,43,70,70,1,25,75,245,4,True,False,False,97,0,1,800000,800000,87,91,84,73,66,21,5,5,5,44,48,18,10,5,83,49,56,70,74,77
775553045,JAX,Jaguars,553388037,Justin Reid,SS,37,83,83,1,27,73,207,6,True,False,False,97,0,2,3500000,2000000,91,91,91,66,87,26,15,10,10,63,72,20,10,10,72,75,76,60,24,46
775553045,JAX,Jaguars,553386257,Ashtyn Davis,SS,23,75,75,0,27,73,202,4,True,False,False,97,0,1,800000,800000,93,93,89,60,76,37,6,6,14,64,74,44,35,30,64,64,75,49,32,32
775553045,JAX,Jaguars,553388891,Daniel Scott,SS,31,68,68,0,25,73,208,1,True,False,True,97,0,0,0,0,91,93,91,67,64,35,34,28,24,60,70,45,41,39,61,70,68,47,30,55
